Window,City,ItemA,ItemB,CosineSimilarity
W2,Larkana,Cooked Daal at Average Hotel,Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Cooked Daal at Average Hotel,Gents Sandal Bata,0.0
W2,Larkana,Cooked Daal at Average Hotel,Gents Sponge Chappal Bata,0.0
W2,Larkana,Cooked Daal at Average Hotel,Georgette (Average Quality),0.0
W2,Larkana,Cooked Daal at Average Hotel,Gur (Average Quality),0.0
W2,Larkana,Cooked Daal at Average Hotel,Hi-Speed Diesel,0.0
W2,Larkana,Cooked Daal at Average Hotel,LPG 11.67 kg Cylinder,0.0
W2,Larkana,Cooked Daal at Average Hotel,Ladies Sandal Bata,0.0
W2,Larkana,Cooked Daal at Average Hotel,Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Cooked Daal at Average Hotel,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Cooked Daal at Average Hotel,Match Box,0.0
W2,Larkana,Cooked Daal at Average Hotel,Milk fresh (Un-boiled),0.0
W2,Larkana,Cooked Daal at Average Hotel,Mustard Oil (Average Quality),0.0
W2,Larkana,Cooked Daal at Average Hotel,Mutton (Average Quality),0.0
W2,Larkana,Cooked Daal at Average Hotel,Onions,0.0
W2,Larkana,Cooked Daal at Average Hotel,Petrol Super,0.0
W2,Larkana,Cooked Daal at Average Hotel,Potatoes,0.0
W2,Larkana,Cooked Daal at Average Hotel,Powdered Milk NIDO 390 gm Polybag,0.0
W2,Larkana,Cooked Daal at Average Hotel,Pulse Gram,0.0
W2,Larkana,Cooked Daal at Average Hotel,Pulse Mash (Washed),0.0
W2,Larkana,Cooked Daal at Average Hotel,Pulse Masoor (Washed),0.0
W2,Larkana,Cooked Daal at Average Hotel,Pulse Moong (Washed),0.0
W2,Larkana,Cooked Daal at Average Hotel,Rice Basmati Broken (Average Quality),0.0
W2,Larkana,Cooked Daal at Average Hotel,Rice IRRI-6/9 (Sindh/Punjab),0.0
W2,Larkana,Cooked Daal at Average Hotel,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Cooked Daal at Average Hotel,Shirting (Average Quality),0.0
W2,Larkana,Cooked Daal at Average Hotel,Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,Cooked Daal at Average Hotel,Sugar Refined,0.0
W2,Larkana,Cooked Daal at Average Hotel,Tea Lipton Yellow Label 190 gm Packet,0.0
W2,Larkana,Cooked Daal at Average Hotel,Tea Prepared Ordinary,0.0
W2,Larkana,Cooked Daal at Average Hotel,Telephone Call Charges,0.0
W2,Larkana,Cooked Daal at Average Hotel,Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,Cooked Daal at Average Hotel,Tomatoes,0.0
W2,Larkana,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W2,Larkana,Cooked Daal at Average Hotel,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W2,Larkana,Cooked Daal at Average Hotel,Wheat Flour Bag,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Curd (Dahi) Loose,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Eggs Hen (Farm),0.254143
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Electricity Charges upto 50 Units,-0.263529
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Energy Saver Philips 14 Watt,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Firewood Whole,-0.073679
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Garlic (Lehsun),0.043069
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sandal Bata,-0.104702
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gents Sponge Chappal Bata,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Georgette (Average Quality),0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Gur (Average Quality),-0.246582
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Hi-Speed Diesel,-0.003033
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",LPG 11.67 kg Cylinder,-0.027817
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Ladies Sandal Bata,0.667774
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Match Box,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Milk fresh (Un-boiled),0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mustard Oil (Average Quality),0.698604
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mutton (Average Quality),0.227236
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Onions,-0.042603
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Petrol Super,0.034664
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Potatoes,0.062053
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Powdered Milk NIDO 390 gm Polybag,0.206721
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Gram,0.00931
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Mash (Washed),0.170413
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Masoor (Washed),-0.381618
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Moong (Washed),-0.056748
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice Basmati Broken (Average Quality),-0.29601
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice IRRI-6/9 (Sindh/Punjab),-0.056195
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Shirting (Average Quality),0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sugar Refined,0.12139
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Lipton Yellow Label 190 gm Packet,-0.105602
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Prepared Ordinary,-0.023879
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Telephone Call Charges,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tomatoes,-0.021696
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.762688
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.606951
W2,Larkana,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Wheat Flour Bag,-0.073962
W2,Larkana,Curd (Dahi) Loose,Eggs Hen (Farm),-0.05844
W2,Larkana,Curd (Dahi) Loose,Electricity Charges upto 50 Units,-0.18153
W2,Larkana,Curd (Dahi) Loose,Energy Saver Philips 14 Watt,0.0
W2,Larkana,Curd (Dahi) Loose,Firewood Whole,0.710494
W2,Larkana,Curd (Dahi) Loose,Garlic (Lehsun),-0.365104
W2,Larkana,Curd (Dahi) Loose,Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Curd (Dahi) Loose,Gents Sandal Bata,0.0
W2,Larkana,Curd (Dahi) Loose,Gents Sponge Chappal Bata,0.0
W2,Larkana,Curd (Dahi) Loose,Georgette (Average Quality),0.0
W2,Larkana,Curd (Dahi) Loose,Gur (Average Quality),-0.254223
W2,Larkana,Curd (Dahi) Loose,Hi-Speed Diesel,-0.341306
W2,Larkana,Curd (Dahi) Loose,LPG 11.67 kg Cylinder,-0.641419
W2,Larkana,Curd (Dahi) Loose,Ladies Sandal Bata,0.0
W2,Larkana,Curd (Dahi) Loose,Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Curd (Dahi) Loose,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Curd (Dahi) Loose,Match Box,0.0
W2,Larkana,Curd (Dahi) Loose,Milk fresh (Un-boiled),0.894561
W2,Larkana,Curd (Dahi) Loose,Mustard Oil (Average Quality),-0.117167
W2,Larkana,Curd (Dahi) Loose,Mutton (Average Quality),0.524943
W2,Larkana,Curd (Dahi) Loose,Onions,-0.509313
W2,Larkana,Curd (Dahi) Loose,Petrol Super,-0.433358
W2,Larkana,Curd (Dahi) Loose,Potatoes,0.311212
W2,Larkana,Curd (Dahi) Loose,Powdered Milk NIDO 390 gm Polybag,0.133964
W2,Larkana,Curd (Dahi) Loose,Pulse Gram,0.237206
W2,Larkana,Curd (Dahi) Loose,Pulse Mash (Washed),-0.164261
W2,Larkana,Curd (Dahi) Loose,Pulse Masoor (Washed),-0.222459
W2,Larkana,Curd (Dahi) Loose,Pulse Moong (Washed),-0.024885
W2,Larkana,Curd (Dahi) Loose,Rice Basmati Broken (Average Quality),-0.009546
W2,Larkana,Curd (Dahi) Loose,Rice IRRI-6/9 (Sindh/Punjab),-0.246798
W2,Larkana,Curd (Dahi) Loose,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Curd (Dahi) Loose,Shirting (Average Quality),0.0
W2,Larkana,Curd (Dahi) Loose,Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,Curd (Dahi) Loose,Sugar Refined,0.0
W2,Larkana,Curd (Dahi) Loose,Tea Lipton Yellow Label 190 gm Packet,0.0
W2,Larkana,Curd (Dahi) Loose,Tea Prepared Ordinary,0.922505
W2,Larkana,Curd (Dahi) Loose,Telephone Call Charges,0.0
W2,Larkana,Curd (Dahi) Loose,Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,Curd (Dahi) Loose,Tomatoes,-0.208474
W2,Larkana,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.164124
W2,Larkana,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.18724
W2,Larkana,Curd (Dahi) Loose,Wheat Flour Bag,-0.865824
W2,Larkana,Eggs Hen (Farm),Electricity Charges upto 50 Units,-0.077846
W2,Larkana,Eggs Hen (Farm),Energy Saver Philips 14 Watt,0.0
W2,Larkana,Eggs Hen (Farm),Firewood Whole,-0.141072
W2,Larkana,Eggs Hen (Farm),Garlic (Lehsun),0.339499
W2,Larkana,Eggs Hen (Farm),Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Eggs Hen (Farm),Gents Sandal Bata,-0.141467
W2,Larkana,Eggs Hen (Farm),Gents Sponge Chappal Bata,0.0
W2,Larkana,Eggs Hen (Farm),Georgette (Average Quality),0.0
W2,Larkana,Eggs Hen (Farm),Gur (Average Quality),-0.19349
W2,Larkana,Eggs Hen (Farm),Hi-Speed Diesel,-0.31838
W2,Larkana,Eggs Hen (Farm),LPG 11.67 kg Cylinder,0.327708
W2,Larkana,Eggs Hen (Farm),Ladies Sandal Bata,0.328656
W2,Larkana,Eggs Hen (Farm),Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Eggs Hen (Farm),"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Eggs Hen (Farm),Match Box,0.0
W2,Larkana,Eggs Hen (Farm),Milk fresh (Un-boiled),0.064463
W2,Larkana,Eggs Hen (Farm),Mustard Oil (Average Quality),0.344554
W2,Larkana,Eggs Hen (Farm),Mutton (Average Quality),-0.23427
W2,Larkana,Eggs Hen (Farm),Onions,0.480164
W2,Larkana,Eggs Hen (Farm),Petrol Super,-0.192603
W2,Larkana,Eggs Hen (Farm),Potatoes,0.6428
W2,Larkana,Eggs Hen (Farm),Powdered Milk NIDO 390 gm Polybag,0.120045
W2,Larkana,Eggs Hen (Farm),Pulse Gram,0.131332
W2,Larkana,Eggs Hen (Farm),Pulse Mash (Washed),-0.101433
W2,Larkana,Eggs Hen (Farm),Pulse Masoor (Washed),-0.239042
W2,Larkana,Eggs Hen (Farm),Pulse Moong (Washed),0.249868
W2,Larkana,Eggs Hen (Farm),Rice Basmati Broken (Average Quality),0.37772
W2,Larkana,Eggs Hen (Farm),Rice IRRI-6/9 (Sindh/Punjab),0.369625
W2,Larkana,Eggs Hen (Farm),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Eggs Hen (Farm),Shirting (Average Quality),0.0
W2,Larkana,Eggs Hen (Farm),Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,Eggs Hen (Farm),Sugar Refined,-0.504523
W2,Larkana,Eggs Hen (Farm),Tea Lipton Yellow Label 190 gm Packet,0.29802
W2,Larkana,Eggs Hen (Farm),Tea Prepared Ordinary,-0.125198
W2,Larkana,Eggs Hen (Farm),Telephone Call Charges,0.0
W2,Larkana,Eggs Hen (Farm),Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,Eggs Hen (Farm),Tomatoes,0.411888
W2,Larkana,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.141201
W2,Larkana,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.234146
W2,Larkana,Eggs Hen (Farm),Wheat Flour Bag,0.014113
W2,Larkana,Electricity Charges upto 50 Units,Energy Saver Philips 14 Watt,0.0
W2,Larkana,Electricity Charges upto 50 Units,Firewood Whole,-0.261632
W2,Larkana,Electricity Charges upto 50 Units,Garlic (Lehsun),-0.320794
W2,Larkana,Electricity Charges upto 50 Units,Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Electricity Charges upto 50 Units,Gents Sandal Bata,-0.188512
W2,Larkana,Electricity Charges upto 50 Units,Gents Sponge Chappal Bata,0.0
W2,Larkana,Electricity Charges upto 50 Units,Georgette (Average Quality),0.0
W2,Larkana,Electricity Charges upto 50 Units,Gur (Average Quality),0.066578
W2,Larkana,Electricity Charges upto 50 Units,Hi-Speed Diesel,0.252007
W2,Larkana,Electricity Charges upto 50 Units,LPG 11.67 kg Cylinder,0.173852
W2,Larkana,Electricity Charges upto 50 Units,Ladies Sandal Bata,-0.051021
W2,Larkana,Electricity Charges upto 50 Units,Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Electricity Charges upto 50 Units,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Electricity Charges upto 50 Units,Match Box,0.0
W2,Larkana,Electricity Charges upto 50 Units,Milk fresh (Un-boiled),-0.103099
W2,Larkana,Electricity Charges upto 50 Units,Mustard Oil (Average Quality),0.069099
W2,Larkana,Electricity Charges upto 50 Units,Mutton (Average Quality),-0.103314
W2,Larkana,Electricity Charges upto 50 Units,Onions,0.063659
W2,Larkana,Electricity Charges upto 50 Units,Petrol Super,-0.064809
W2,Larkana,Electricity Charges upto 50 Units,Potatoes,0.170093
W2,Larkana,Electricity Charges upto 50 Units,Powdered Milk NIDO 390 gm Polybag,-0.209432
W2,Larkana,Electricity Charges upto 50 Units,Pulse Gram,-0.230357
W2,Larkana,Electricity Charges upto 50 Units,Pulse Mash (Washed),-0.487182
W2,Larkana,Electricity Charges upto 50 Units,Pulse Masoor (Washed),0.110263
W2,Larkana,Electricity Charges upto 50 Units,Pulse Moong (Washed),-0.052078
W2,Larkana,Electricity Charges upto 50 Units,Rice Basmati Broken (Average Quality),-0.035062
W2,Larkana,Electricity Charges upto 50 Units,Rice IRRI-6/9 (Sindh/Punjab),-0.109934
W2,Larkana,Electricity Charges upto 50 Units,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Electricity Charges upto 50 Units,Shirting (Average Quality),0.0
W2,Larkana,Electricity Charges upto 50 Units,Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,Electricity Charges upto 50 Units,Sugar Refined,-0.149209
W2,Larkana,Electricity Charges upto 50 Units,Tea Lipton Yellow Label 190 gm Packet,0.03491
W2,Larkana,Electricity Charges upto 50 Units,Tea Prepared Ordinary,-0.112618
W2,Larkana,Electricity Charges upto 50 Units,Telephone Call Charges,0.0
W2,Larkana,Electricity Charges upto 50 Units,Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,Electricity Charges upto 50 Units,Tomatoes,0.482278
W2,Larkana,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.087039
W2,Larkana,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,-0.147947
W2,Larkana,Electricity Charges upto 50 Units,Wheat Flour Bag,0.254984
W2,Larkana,Energy Saver Philips 14 Watt,Firewood Whole,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Garlic (Lehsun),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Gents Sandal Bata,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Gents Sponge Chappal Bata,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Georgette (Average Quality),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Gur (Average Quality),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Hi-Speed Diesel,0.0
W2,Larkana,Energy Saver Philips 14 Watt,LPG 11.67 kg Cylinder,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Ladies Sandal Bata,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Energy Saver Philips 14 Watt,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Energy Saver Philips 14 Watt,Match Box,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Milk fresh (Un-boiled),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Mustard Oil (Average Quality),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Mutton (Average Quality),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Onions,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Petrol Super,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Potatoes,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Powdered Milk NIDO 390 gm Polybag,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Pulse Gram,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Pulse Mash (Washed),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Pulse Masoor (Washed),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Pulse Moong (Washed),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Rice Basmati Broken (Average Quality),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Rice IRRI-6/9 (Sindh/Punjab),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Shirting (Average Quality),0.0
W2,Larkana,Energy Saver Philips 14 Watt,Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Sugar Refined,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Tea Lipton Yellow Label 190 gm Packet,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Tea Prepared Ordinary,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Telephone Call Charges,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Tomatoes,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.0
W2,Larkana,Energy Saver Philips 14 Watt,Wheat Flour Bag,0.0
W2,Larkana,Firewood Whole,Garlic (Lehsun),-0.110197
W2,Larkana,Firewood Whole,Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Firewood Whole,Gents Sandal Bata,0.703703
W2,Larkana,Firewood Whole,Gents Sponge Chappal Bata,0.0
W2,Larkana,Firewood Whole,Georgette (Average Quality),0.0
W2,Larkana,Firewood Whole,Gur (Average Quality),-0.064273
W2,Larkana,Firewood Whole,Hi-Speed Diesel,-0.246728
W2,Larkana,Firewood Whole,LPG 11.67 kg Cylinder,-0.472796
W2,Larkana,Firewood Whole,Ladies Sandal Bata,0.190457
W2,Larkana,Firewood Whole,Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Firewood Whole,"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Firewood Whole,Match Box,0.0
W2,Larkana,Firewood Whole,Milk fresh (Un-boiled),0.63558
W2,Larkana,Firewood Whole,Mustard Oil (Average Quality),-0.120617
W2,Larkana,Firewood Whole,Mutton (Average Quality),0.732391
W2,Larkana,Firewood Whole,Onions,-0.705027
W2,Larkana,Firewood Whole,Petrol Super,-0.017325
W2,Larkana,Firewood Whole,Potatoes,0.228346
W2,Larkana,Firewood Whole,Powdered Milk NIDO 390 gm Polybag,0.095181
W2,Larkana,Firewood Whole,Pulse Gram,0.168534
W2,Larkana,Firewood Whole,Pulse Mash (Washed),-0.269264
W2,Larkana,Firewood Whole,Pulse Masoor (Washed),-0.108943
W2,Larkana,Firewood Whole,Pulse Moong (Washed),0.026951
W2,Larkana,Firewood Whole,Rice Basmati Broken (Average Quality),0.069862
W2,Larkana,Firewood Whole,Rice IRRI-6/9 (Sindh/Punjab),-0.175348
W2,Larkana,Firewood Whole,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Firewood Whole,Shirting (Average Quality),0.0
W2,Larkana,Firewood Whole,Sufi Washing Soap 250 gm Cake,0.0
W2,Larkana,Firewood Whole,Sugar Refined,-0.054566
W2,Larkana,Firewood Whole,Tea Lipton Yellow Label 190 gm Packet,0.0
W2,Larkana,Firewood Whole,Tea Prepared Ordinary,0.815926
W2,Larkana,Firewood Whole,Telephone Call Charges,0.0
W2,Larkana,Firewood Whole,Toilet Soap LIFEBUOY 115 gm,0.0
W2,Larkana,Firewood Whole,Tomatoes,-0.344396
W2,Larkana,Firewood Whole,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,-0.030826
W2,Larkana,Firewood Whole,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0.133033
W2,Larkana,Firewood Whole,Wheat Flour Bag,-0.819303
W2,Larkana,Garlic (Lehsun),Gas Charges upto 3.3719 MMBTU,0.0
W2,Larkana,Garlic (Lehsun),Gents Sandal Bata,0.21203
W2,Larkana,Garlic (Lehsun),Gents Sponge Chappal Bata,0.0
W2,Larkana,Garlic (Lehsun),Georgette (Average Quality),0.0
W2,Larkana,Garlic (Lehsun),Gur (Average Quality),-0.408634
W2,Larkana,Garlic (Lehsun),Hi-Speed Diesel,0.151004
W2,Larkana,Garlic (Lehsun),LPG 11.67 kg Cylinder,0.513325
W2,Larkana,Garlic (Lehsun),Ladies Sandal Bata,0.217988
W2,Larkana,Garlic (Lehsun),Lawn Printed Gul Ahmed/Al Karam,0.0
W2,Larkana,Garlic (Lehsun),"Long Cloth 57"" Gul Ahmed/Al Karam",0.0
W2,Larkana,Garlic (Lehsun),Match Box,0.0
W2,Larkana,Garlic (Lehsun),Milk fresh (Un-boiled),-0.202343
W2,Larkana,Garlic (Lehsun),Mustard Oil (Average Quality),-0.012141
W2,Larkana,Garlic (Lehsun),Mutton (Average Quality),-0.392393
W2,Larkana,Garlic (Lehsun),Onions,0.01377
W2,Larkana,Garlic (Lehsun),Petrol Super,0.481411
W2,Larkana,Garlic (Lehsun),Potatoes,-0.302985
W2,Larkana,Garlic (Lehsun),Powdered Milk NIDO 390 gm Polybag,0.110712
W2,Larkana,Garlic (Lehsun),Pulse Gram,-0.228284
W2,Larkana,Garlic (Lehsun),Pulse Mash (Washed),0.011198
W2,Larkana,Garlic (Lehsun),Pulse Masoor (Washed),0.231366
W2,Larkana,Garlic (Lehsun),Pulse Moong (Washed),0.292076
W2,Larkana,Garlic (Lehsun),Rice Basmati Broken (Average Quality),0.626173
W2,Larkana,Garlic (Lehsun),Rice IRRI-6/9 (Sindh/Punjab),0.751777
W2,Larkana,Garlic (Lehsun),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0.0
W2,Larkana,Garlic (Lehsun),Shirting (Average Quality),0.0
W2,Larkana,Garlic (Lehsun),Sufi Washing Soap 250 gm Cake,0.0
